kompleks,zbirnyk,nazva_zbirnyka,dstu,grupa,nazva_grupy,shifr,nazva_normy,odynytsya,priorytet_prytulok,trud_lyud_god,seredniy_rozryad,mashynisty_lyud_god,kilkist_mashyn,kilkist_materialiv,vartist_trudu_uah,vartist_mashyn_uah,vartist_materialiv_uah,priami_vytraty_uah
Д.2.4,17,Електромонтажні роботи,ДСТУ Б Д.2.4-17:2012,2,Монтаж електромереж при ремонті,17-2-2,Установлення розеток і вимикачів,100 м,True,170.024,3.8,0.0,0,3,16152.28,0,56600,72752.28
Д.2.4,17,Електромонтажні роботи,ДСТУ Б Д.2.4-17:2012,2,Монтаж електромереж при ремонті,17-2-3,Установлення світильників,100 м,True,189.117,3.8,0.0,0,3,17966.11,0,56600,74566.11
Д.2.4,17,Електромонтажні роботи,ДСТУ Б Д.2.4-17:2012,2,Монтаж електромереж при ремонті,17-2-4,Установлення щитів,100 м,True,180.844,3.8,0.0,0,3,17180.18,0,56600,73780.18
Д.2.4,18,Благоустрій,ДСТУ Б Д.2.4-18:2012,1,Ремонт елементів благоустрою,18-1-1,Ремонт покриттів тротуарів,100 м2,True,168.672,3.8,0.0,0,3,16023.84,0,56600,72623.84
Д.2.4,18,Благоустрій,ДСТУ Б Д.2.4-18:2012,1,Ремонт елементів благоустрою,18-1-2,Ремонт огороджень,100 м2,True,173.025,3.8,0.0,0,3,16437.38,0,56600,73037.38
Д.2.4,18,Благоустрій,ДСТУ Б Д.2.4-18:2012,1,Ремонт елементів благоустрою,18-1-3,Відновлення озеленення,100 м2,True,193.077,3.8,0.0,0,3,18342.31,0,56600,74942.31
Д.2.4,18,Благоустрій,ДСТУ Б Д.2.4-18:2012,1,Ремонт елементів благоустрою,18-1-4,Ремонт проїздів,100 м2,True,182.093,3.8,0.0,0,3,17298.83,0,56600,73898.83
Д.2.4,18,Благоустрій,ДСТУ Б Д.2.4-18:2012,1,Ремонт елементів благоустрою,18-1-5,Ремонт малих архітектурних форм,шт,True,2.001,3.8,0.0,0,3,190.09,0,566.0,756.09
Д.2.4,19,Ізоляційні роботи,ДСТУ Б Д.2.4-19:2012,1,Ремонт ізоляції,19-1-1,Ремонт гідроізоляції,100 м2,True,190.113,3.8,0.0,0,3,18060.74,0,56600,74660.74
Д.2.4,19,Ізоляційні роботи,ДСТУ Б Д.2.4-19:2012,1,Ремонт ізоляції,19-1-2,Ремонт теплоізоляції стін,100 м2,True,169.971,3.8,0.0,0,3,16147.25,0,56600,72747.25
Д.2.4,19,Ізоляційні роботи,ДСТУ Б Д.2.4-19:2012,1,Ремонт ізоляції,19-1-3,Ремонт теплоізоляції трубопроводів,100 м2,True,183.515,3.8,0.0,0,3,17433.92,0,56600,74033.92
Д.2.4,19,Ізоляційні роботи,ДСТУ Б Д.2.4-19:2012,1,Ремонт ізоляції,19-1-4,Ремонт гідроізоляції фундаментів,100 м2,True,192.373,3.8,0.0,0,3,18275.43,0,56600,74875.43
Д.2.4,19,Ізоляційні роботи,ДСТУ Б Д.2.4-19:2012,1,Ремонт ізоляції,19-1-5,Ремонт гідроізоляції покрівлі,100 м2,True,87.015,3.6,0.2,1,2,8288.42,40.0,22800,31128.42
Д.2.4,19,Ізоляційні роботи,ДСТУ Б Д.2.4-19:2012,1,Ремонт ізоляції,19-1-6,Ремонт пароізоляції,100 м2,True,94.131,3.6,0.2,1,2,8964.44,40.0,22800,31804.44
Д.2.4,20,Інші ремонтно-будівельні роботи,ДСТУ Б Д.2.4-20:2012,1,Інші ремонтні роботи,20-1-1,Прибирання будівельного сміття,компл,True,3.314,3.9,0.0,0,2,314.83,0,414.0,728.83
Д.2.4,20,Інші ремонтно-будівельні роботи,ДСТУ Б Д.2.4-20:2012,1,Інші ремонтні роботи,20-1-2,Тимчасові огородження,компл,True,3.026,3.9,0.0,0,2,287.47,0,414.0,701.47
Д.2.4,20,Інші ремонтно-будівельні роботи,ДСТУ Б Д.2.4-20:2012,1,Інші ремонтні роботи,20-1-3,Інші роботи,компл,True,3.139,3.9,0.0,0,2,298.2,0,414.0,712.2
Д.2.4,20,Інші ремонтно-будівельні роботи,ДСТУ Б Д.2.4-20:2012,1,Інші ремонтні роботи,20-1-4,Улаштування тимчасових риштувань при ремонті,100 м2,True,4.096,4.0,0.0,0,3,389.12,0,4230.0,4619.12
Д.2.4,20,Інші ремонтно-будівельні роботи,ДСТУ Б Д.2.4-20:2012,1,Інші ремонтні роботи,20-1-5,Перевезення сміття,т,True,3.274,3.9,0.0,0,2,311.03,0,414.0,725.03
Д.2.4,20,Інші ремонтно-будівельні роботи,ДСТУ Б Д.2.4-20:2012,1,Інші ремонтні роботи,20-1-6,Інші непередбачені ремонтні роботи,компл,True,3.324,3.9,0.0,0,2,315.78,0,414.0,729.78
