shifr,nazva_normy,odynytsya,typ_resursu,kod,nazva_resursu,odynytsya_resursu,vytrata,tsina_uah,vartist_uah,priorytet_prytulok
6-1-1,Улаштування фундаментів бетонних стрічкових,100 м3,матеріал,С120-1,Бетон товарний В15–В25,м3,1.02,3200,3264.0,True
6-1-1,Улаштування фундаментів бетонних стрічкових,100 м3,матеріал,С121-1,Вода,м3,0.2,40,8.0,True
6-1-1,Улаштування фундаментів бетонних стрічкових,100 м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,6.765,95.0,642.67,True
6-1-1,Улаштування фундаментів бетонних стрічкових,100 м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.6,110.0,66.0,True
6-1-2,Улаштування фундаментів бетонних стовпчастих,100 м3,машина,С210-1,Кран / бетононасос,маш.-год,0.6,1500,900.0,True
6-1-2,Улаштування фундаментів бетонних стовпчастих,100 м3,машина,С211-1,Вібратор глибинний,маш.-год,0.8,120,96.0,True
6-1-2,Улаштування фундаментів бетонних стовпчастих,100 м3,матеріал,С120-1,Бетон товарний В15–В25,м3,1.02,3200,3264.0,True
6-1-2,Улаштування фундаментів бетонних стовпчастих,100 м3,матеріал,С121-1,Вода,м3,0.2,40,8.0,True
6-1-2,Улаштування фундаментів бетонних стовпчастих,100 м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,7.93,95.0,753.35,True
6-1-2,Улаштування фундаментів бетонних стовпчастих,100 м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.6,110.0,66.0,True
6-1-3,Улаштування фундаментних плит бетонних,100 м3,машина,С210-1,Кран / бетононасос,маш.-год,0.6,1500,900.0,True
6-1-3,Улаштування фундаментних плит бетонних,100 м3,машина,С211-1,Вібратор глибинний,маш.-год,0.8,120,96.0,True
6-1-3,Улаштування фундаментних плит бетонних,100 м3,матеріал,С120-1,Бетон товарний В15–В25,м3,1.02,3200,3264.0,True
6-1-3,Улаштування фундаментних плит бетонних,100 м3,матеріал,С121-1,Вода,м3,0.2,40,8.0,True
6-1-3,Улаштування фундаментних плит бетонних,100 м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,6.721,95.0,638.5,True
6-1-3,Улаштування фундаментних плит бетонних,100 м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.6,110.0,66.0,True
6-2-1,Улаштування фундаментів залізобетонних стрічкових,100 м3,машина,С210-1,Кран / бетононасос,маш.-год,0.6,1500,900.0,True
6-2-1,Улаштування фундаментів залізобетонних стрічкових,100 м3,машина,С211-1,Вібратор глибинний,маш.-год,0.8,120,96.0,True
6-2-1,Улаштування фундаментів залізобетонних стрічкових,100 м3,матеріал,С120-1,Бетон товарний В15–В25,м3,1.02,3200,3264.0,True
6-2-1,Улаштування фундаментів залізобетонних стрічкових,100 м3,матеріал,С121-1,Вода,м3,0.2,40,8.0,True
6-2-1,Улаштування фундаментів залізобетонних стрічкових,100 м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,8.013,95.0,761.24,True
6-2-1,Улаштування фундаментів залізобетонних стрічкових,100 м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.6,110.0,66.0,True
6-2-2,Улаштування фундаментів залізобетонних стовпчастих,100 м3,машина,С210-1,Кран / бетононасос,маш.-год,0.6,1500,900.0,True
6-2-2,Улаштування фундаментів залізобетонних стовпчастих,100 м3,машина,С211-1,Вібратор глибинний,маш.-год,0.8,120,96.0,True
6-2-2,Улаштування фундаментів залізобетонних стовпчастих,100 м3,матеріал,С120-1,Бетон товарний В15–В25,м3,1.02,3200,3264.0,True
6-2-2,Улаштування фундаментів залізобетонних стовпчастих,100 м3,матеріал,С121-1,Вода,м3,0.2,40,8.0,True
6-2-2,Улаштування фундаментів залізобетонних стовпчастих,100 м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,7.437,95.0,706.51,True
6-2-2,Улаштування фундаментів залізобетонних стовпчастих,100 м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.6,110.0,66.0,True
6-2-3,Улаштування фундаментних плит залізобетонних,100 м3,машина,С210-1,Кран / бетононасос,маш.-год,0.6,1500,900.0,True
6-2-3,Улаштування фундаментних плит залізобетонних,100 м3,машина,С211-1,Вібратор глибинний,маш.-год,0.8,120,96.0,True
6-2-3,Улаштування фундаментних плит залізобетонних,100 м3,матеріал,С120-1,Бетон товарний В15–В25,м3,1.02,3200,3264.0,True
6-2-3,Улаштування фундаментних плит залізобетонних,100 м3,матеріал,С121-1,Вода,м3,0.2,40,8.0,True
6-2-3,Улаштування фундаментних плит залізобетонних,100 м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,7.857,95.0,746.41,True
6-2-3,Улаштування фундаментних плит залізобетонних,100 м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.6,110.0,66.0,True
6-2-4,Улаштування ростверків залізобетонних,100 м3,машина,С210-1,Кран / бетононасос,маш.-год,0.6,1500,900.0,True
6-2-4,Улаштування ростверків залізобетонних,100 м3,машина,С211-1,Вібратор глибинний,маш.-год,0.8,120,96.0,True
6-2-4,Улаштування ростверків залізобетонних,100 м3,матеріал,С120-1,Бетон товарний В15–В25,м3,1.02,3200,3264.0,True
6-2-4,Улаштування ростверків залізобетонних,100 м3,матеріал,С121-1,Вода,м3,0.2,40,8.0,True
6-2-4,Улаштування ростверків залізобетонних,100 м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,8.294,95.0,787.93,True
6-2-4,Улаштування ростверків залізобетонних,100 м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.6,110.0,66.0,True
6-3-1,Улаштування стін підвалів залізобетонних,100 м3,машина,С210-1,Кран / бетононасос,маш.-год,0.6,1500,900.0,True
6-3-1,Улаштування стін підвалів залізобетонних,100 м3,машина,С211-1,Вібратор глибинний,маш.-год,0.8,120,96.0,True
6-3-1,Улаштування стін підвалів залізобетонних,100 м3,матеріал,С120-1,Бетон товарний В15–В25,м3,1.02,3200,3264.0,True
6-3-1,Улаштування стін підвалів залізобетонних,100 м3,матеріал,С121-1,Вода,м3,0.2,40,8.0,True
6-3-1,Улаштування стін підвалів залізобетонних,100 м3,труд_робітників,Т1,"Труд робітників, розряд 3.5",люд.-год,7.248,95.0,688.56,True
6-3-1,Улаштування стін підвалів залізобетонних,100 м3,труд_машиністів,Т2,Труд машиністів,люд.-год,0.6,110.0,66.0,True
6-3-2,Улаштування стін надземної частини залізобетонних,100 м3,машина,С210-1,Кран / бетононасос,маш.-год,0.6,1500,900.0,True
6-3-2,Улаштування стін надземної частини залізобетонних,100 м3,машина,С211-1,Вібратор глибинний,маш.-год,0.8,120,96.0,True
