kompleks,zbirnyk,nazva_zbirnyka,dstu,grupa,nazva_grupy,shifr,nazva_normy,odynytsya,priorytet_prytulok,trud_lyud_god,seredniy_rozryad,mashynisty_lyud_god,kilkist_mashyn,kilkist_materialiv,vartist_trudu_uah,vartist_mashyn_uah,vartist_materialiv_uah,priami_vytraty_uah
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,3,Стіни і перегородки монолітні,6-3-4,Улаштування стін надземної частини залізобетонних,100 м3,True,675.89,3.5,60.0,2,2,70809.55,42685.32,327200.0,440694.87
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,3,Стіни і перегородки монолітні,6-3-5,Улаштування діафрагм жорсткості,100 м3,True,115.512,3.2,0.0,0,1,10973.64,0,150.0,11123.64
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,3,Стіни і перегородки монолітні,6-3-6,Улаштування перегородок залізобетонних,100 м3,True,650.017,3.5,60.0,2,2,68351.62,42685.32,327200.0,438236.94
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,4,Колони,6-4-1,"Улаштування колон прямокутних перерізом до 0,15 м2",100 м3,True,398.445,3.2,29.844,0,1,41135.12,0,150.0,41285.12
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,4,Колони,6-4-2,"Улаштування колон прямокутних перерізом 0,15–0,3 м2",100 м3,True,355.261,3.2,25.526,0,1,36557.66,0,150.0,36707.66
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,4,Колони,6-4-3,"Улаштування колон прямокутних перерізом понад 0,3 м2",100 м3,True,437.806,3.2,33.781,0,1,45307.48,0,150.0,45457.48
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,4,Колони,6-4-4,Улаштування колон круглих діаметром до 400 мм,100 м3,True,400.251,3.2,30.025,0,1,41326.6,0,150.0,41476.6
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,4,Колони,6-4-5,Улаштування колон круглих діаметром понад 400 мм,100 м3,True,442.54,3.2,34.254,0,1,45809.24,0,150.0,45959.24
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,5,"Перекриття, покриття, балки",6-5-1,Улаштування перекриттів безбалкових товщиною до 160 мм,100 м3,True,410.785,3.2,31.078,0,1,42443.16,0,150.0,42593.16
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,5,"Перекриття, покриття, балки",6-5-2,Улаштування перекриттів безбалкових товщиною 160–200 мм,100 м3,True,394.13,3.2,29.413,0,1,40677.78,0,150.0,40827.78
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,5,"Перекриття, покриття, балки",6-5-3,Улаштування перекриттів безбалкових товщиною понад 200 мм,100 м3,True,421.445,3.2,32.145,0,1,43573.22,0,150.0,43723.22
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,5,"Перекриття, покриття, балки",6-5-4,Улаштування перекриттів ребристих,100 м3,True,374.73,3.2,27.473,0,1,38621.38,0,150.0,38771.38
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,5,"Перекриття, покриття, балки",6-5-5,Улаштування балок і ригелів висотою до 400 мм,100 м3,True,94.289,3.2,0.0,0,1,8957.45,0,150.0,9107.45
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,5,"Перекриття, покриття, балки",6-5-6,Улаштування балок і ригелів висотою понад 400 мм,100 м3,True,107.505,3.2,0.0,0,1,10212.98,0,150.0,10362.98
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,5,"Перекриття, покриття, балки",6-5-7,Улаштування поясів і обв'язок залізобетонних,100 м3,True,796.997,3.5,60.0,2,2,82314.71,42685.32,327200.0,452200.03
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,6,Арматурні роботи (окремо),6-6-1,Установлення арматури окремих стержнів у фундаментах,т,True,18.655,4.0,0.4,1,2,1816.23,560.0,33000.0,35376.23
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,6,Арматурні роботи (окремо),6-6-2,Установлення арматури окремих стержнів у стінах,т,True,20.123,4.0,0.4,1,2,1955.69,560.0,33000.0,35515.69
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,6,Арматурні роботи (окремо),6-6-3,Установлення арматури окремих стержнів у колонах,т,True,18.298,4.0,0.4,1,2,1782.31,560.0,33000.0,35342.31
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,6,Арматурні роботи (окремо),6-6-4,Установлення арматури окремих стержнів у перекриттях,т,True,20.135,4.0,0.4,1,2,1956.83,560.0,33000.0,35516.83
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,6,Арматурні роботи (окремо),6-6-5,Установлення арматурних сіток плоских,т,True,18.693,4.0,0.4,1,2,1819.84,560.0,33000.0,35379.84
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,6,Арматурні роботи (окремо),6-6-6,Установлення арматурних каркасів просторових,т,True,19.628,4.0,0.4,1,2,1908.66,560.0,33000.0,35468.66
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,6,Арматурні роботи (окремо),6-6-7,Зварювання арматурних стиків,т,True,21.247,4.0,0.4,1,2,2062.47,560.0,33000.0,35622.47
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,7,Опалубні роботи (окремо),6-7-1,Установлення і розбирання опалубки фундаментів щитової,100 м2,True,38.776,3.8,0.0,0,3,3683.72,0,71.75,3755.47
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,7,Опалубні роботи (окремо),6-7-2,Установлення і розбирання опалубки стін щитової,100 м2,True,41.094,3.8,0.0,0,3,3903.93,0,71.75,3975.68
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,7,Опалубні роботи (окремо),6-7-3,Установлення і розбирання опалубки колон,100 м2,True,36.249,3.8,0.0,0,3,3443.66,0,71.75,3515.41
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,7,Опалубні роботи (окремо),6-7-4,Установлення і розбирання опалубки перекриттів на телескопічних стійках,100 м2,True,44.57,3.8,0.0,0,3,4234.15,0,71.75,4305.9
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,7,Опалубні роботи (окремо),6-7-5,Установлення і розбирання опалубки балок і ригелів,100 м2,True,39.622,3.8,0.0,0,3,3764.09,0,71.75,3835.84
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,7,Опалубні роботи (окремо),6-7-6,Установлення і розбирання опалубки сходів,100 м2,True,37.386,3.8,0.0,0,3,3551.67,0,71.75,3623.42
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,8,"Сходи, площадки, крильця, дрібні конструкції",6-8-1,Улаштування сходових маршів залізобетонних,100 м3,True,842.373,3.5,60.0,2,2,86625.43,42685.32,327200.0,456510.75
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,8,"Сходи, площадки, крильця, дрібні конструкції",6-8-2,Улаштування сходових площадок,100 м3,True,352.072,3.2,25.207,0,1,36219.61,0,150.0,36369.61
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,8,"Сходи, площадки, крильця, дрібні конструкції",6-8-3,Улаштування крилець і пандусів,100 м3,True,108.136,3.2,0.0,0,1,10272.92,0,150.0,10422.92
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,8,"Сходи, площадки, крильця, дрібні конструкції",6-8-4,Улаштування бетонних підлоги/вимощень товщиною до 100 мм,100 м3,True,759.563,3.5,60.0,2,2,78758.49,42685.32,327200.0,448643.81
Д.2.2,6,Бетонні та залізобетонні конструкції монолітні,ДСТУ Б Д.2.2-6:2012,8,"Сходи, площадки, крильця, дрібні конструкції",6-8-5,Улаштування закладних деталей у бетоні,т,True,17.167,3.5,0.6,2,2,1696.87,426.66,3272.0,5395.53
Д.2.2,7,Бетонні та залізобетонні конструкції збірні,ДСТУ Б Д.2.2-7:2012,1,Фундаментні блоки і подушки,7-1-1,"Укладання блоків ФБС масою до 0,5 т",100 шт,True,209.885,3.8,52.471,1,2,25710.89,78706.82,189900.0,294317.71
Д.2.2,7,Бетонні та залізобетонні конструкції збірні,ДСТУ Б Д.2.2-7:2012,1,Фундаментні блоки і подушки,7-1-2,"Укладання блоків ФБС масою до 1,0 т",100 шт,True,205.546,3.8,51.387,1,2,25179.44,77079.94,189900.0,292159.38
Д.2.2,7,Бетонні та залізобетонні конструкції збірні,ДСТУ Б Д.2.2-7:2012,1,Фундаментні блоки і подушки,7-1-3,"Укладання блоків ФБС масою до 1,5 т",100 шт,True,180.007,3.8,45.002,1,2,22050.89,67502.79,189900.0,279453.68
Д.2.2,7,Бетонні та залізобетонні конструкції збірні,ДСТУ Б Д.2.2-7:2012,1,Фундаментні блоки і подушки,7-1-4,"Укладання блоків ФБС масою понад 1,5 т",100 шт,True,195.006,3.8,48.752,1,2,23888.29,73127.28,189900.0,286915.57
Д.2.2,7,Бетонні та залізобетонні конструкції збірні,ДСТУ Б Д.2.2-7:2012,1,Фундаментні блоки і подушки,7-1-5,Укладання подушок фундаментних ФЛ,100 шт,True,80.54,3.5,0.6,2,2,7717.3,426.66,3272.0,11415.96
Д.2.2,7,Бетонні та залізобетонні конструкції збірні,ДСТУ Б Д.2.2-7:2012,1,Фундаментні блоки і подушки,7-1-6,Замонолічування вертикальних стиків блоків,100 м,True,29.367,3.5,0.6,2,2,2855.87,426.66,3272.0,6554.53
Д.2.2,7,Бетонні та залізобетонні конструкції збірні,ДСТУ Б Д.2.2-7:2012,2,Колони і ригелі збірні,7-2-1,Установлення колон у стакани фундаментів масою до 2 т,шт,True,7.645,4.0,1.2,1,2,858.27,1800.0,9350.0,12008.27
Д.2.2,7,Бетонні та залізобетонні конструкції збірні,ДСТУ Б Д.2.2-7:2012,2,Колони і ригелі збірні,7-2-2,Установлення колон масою до 4 т,шт,True,7.752,4.0,1.2,1,2,868.44,1800.0,9350.0,12018.44
